Diameter (m),x (m),y (m),z (m)
0.0559079,41.6388,24.313,8.23641
0.0646007,20.8795,12.6933,3.16152
0.0512936,36.7823,10.3238,2.86773
0.0582345,35.8816,43.0836,9.42751
0.112514,14.6588,1.98592,2.00173
0.0560652,25.5935,23.691,6.79546
0.0502226,27.0791,44.3209,7.60505
0.0621038,40.6131,23.7993,5.81112
0.0642691,30.8282,9.93472,3.21485
0.0683371,26.8954,20.6724,2.49386
0.0500302,48.4039,16.7677,4.60345
0.0586193,29.0177,11.2429,9.24347
0.0845413,45.5794,7.10669,9.1392
0.0616378,41.9187,21.9926,7.95983
0.057479,27.0059,14.178,6.02091
0.0725488,14.6462,45.0636,3.54858
0.112996,13.6459,4.74422,5.61587
0.0566624,28.5139,0.1281,5.56181
0.066562,13.9529,22.1064,0.871063
0.0551184,33.0902,20.1365,3.30799
0.0516073,27.4007,2.53133,0.859331
0.124354,44.1813,1.29613,6.5227
0.080846,3.54193,47.3805,7.82321
0.0887214,31.7046,28.5614,7.471
0.0619824,3.4055,21.7006,6.78716
0.0830318,47.9978,8.48543,8.2234
0.052426,22.487,3.91634,6.67622
0.260975,29.8762,10.9005,5.04966
0.102923,21.4805,26.9957,1.27494
0.0966334,30.9841,35.6621,1.20919
0.0721293,20.0696,14.4138,1.31645
0.0556345,23.494,27.5971,4.8932
0.516563,26.9326,5.42644,8.45506
0.115803,28.674,0.165985,3.26453
0.0534171,17.1351,35.9166,4.03923
0.0545028,16.5153,46.5214,7.38303
0.0653708,6.13105,12.7969,6.12414
0.0572434,31.2784,23.7043,0.74371
0.0589107,3.99033,18.7006,3.53176
0.0803399,26.3169,43.1766,5.57167
0.0605767,8.2186,28.6521,5.92876
0.172569,34.9678,46.8283,7.16712
0.0640324,46.0078,1.64756,5.42588
0.115587,8.45849,1.02401,4.36935
0.0557841,5.50376,46.5892,1.68897
0.0701901,41.1825,44.3612,9.00368
0.061967,47.8119,11.4537,0.929681
0.124613,3.28203,11.2597,8.52449
0.133653,2.74338,21.9587,6.23926
0.0515384,36.109,14.739,6.05286
0.0659025,33.3156,7.94668,8.20509
0.0501829,34.2678,49.0457,2.92139
0.0661116,14.9353,46.3089,1.78974
0.0558452,26.003,10.2036,0.501318
0.133511,10.6388,21.5979,5.57202
0.059381,20.7503,7.72077,6.53508
0.082132,23.7281,42.2311,7.80853
0.0808542,21.6446,48.2263,7.04287
0.0599919,15.9723,40.1554,5.80825
0.0502421,8.18814,30.3013,0.282627
0.109988,26.1318,24.1992,4.79604
0.0744997,24.9302,40.1074,9.70484
0.0585016,38.9879,46.9734,2.19757
0.054151,14.3028,40.455,6.05549
0.0511415,11.163,47.7649,7.96634
0.11615,0.315744,24.8445,1.43075
0.0666666,33.6535,2.41826,0.398851
0.0540038,4.68079,15.3898,2.35747
0.11027,13.3343,41.6149,9.67935
0.0917341,34.1868,42.5645,7.41663
0.0845078,47.5878,25.7313,2.2214
0.122255,48.4448,16.7707,8.95758
0.087313,18.5016,28.7344,4.36632
0.0650919,14.0747,0.314633,0.581594
0.374711,16.6518,10.3914,7.51257
0.0534304,39.0018,20.1896,3.66318
0.150757,5.02223,23.0731,4.65658
0.0710636,14.848,45.7889,6.94873
0.118715,32.7654,15.3213,5.96574
0.116779,26.5536,37.8742,5.19824
0.0990788,29.9251,9.31257,1.12941
0.0576417,39.4042,26.8076,6.39395
0.0716202,33.9785,3.79488,8.81407
0.0965146,49.3437,33.2577,1.16988
0.0571547,3.66484,33.9745,3.80302
0.0844323,16.1299,13.6764,4.09019
0.266206,44.4712,37.9158,2.54999
0.0501872,1.52911,14.8172,4.66002
0.0793547,19.5111,18.6982,6.27676
0.0515171,29.1281,9.44615,4.0602
0.0831369,48.9123,4.90173,8.31516
0.0526907,7.8344,49.8135,0.146264
0.0802891,37.4079,44.7285,1.93017
0.0596072,19.9266,35.0407,6.81911
0.107266,20.9507,24.0834,0.858413
0.0578549,38.9617,41.5631,1.75925
0.099596,42.091,28.5304,0.417104
0.0857533,22.071,18.9124,8.28951
0.0531492,17.9896,47.8675,0.991929
0.0501482,34.8781,20.2295,3.91139
0.0545494,36.4664,3.78585,0.0677543
0.0590272,11.2481,16.9508,3.35276
0.0885776,45.2728,8.12046,7.60911
0.0784273,33.7982,13.9232,3.08036
0.0501593,6.18595,23.3165,9.57862
0.0532289,38.3762,13.4769,6.88678
0.109247,19.9514,6.13106,0.609345
0.107039,46.7351,45.2083,9.27178
0.0695674,11.8501,12.0766,1.08284
0.0909008,49.2849,48.7,9.55723
0.0568061,49.3378,28.1101,1.05963
0.0622452,27.9902,3.38285,0.486563
0.0623339,9.40561,16.7663,7.42615
0.0518487,13.0223,37.1092,9.56974
0.0790185,34.1516,35.469,6.6953
0.0728491,16.8106,46.6023,4.84548
0.0729707,25.8778,2.87438,4.22232
0.0626936,20.8667,35.1803,0.644723
0.0559386,39.0089,14.2102,7.27085
0.0795341,9.26238,41.1754,2.02236
0.0514058,20.8063,21.0309,2.77095
0.120378,22.1133,38.1242,5.21155
0.0649828,30.169,35.3763,4.01419
0.0606864,27.8241,19.1658,1.767
0.0667426,30.4001,33.7774,3.78082
0.0564536,38.5035,8.33575,7.71015
0.0713567,21.024,24.4375,6.33582
0.0550443,28.7469,41.3661,1.78506
0.0515822,18.8243,7.71835,8.07248
0.0720971,23.4504,21.1641,2.77274
0.343076,1.9019,10.4112,2.8642
0.0577656,35.826,27.2407,8.65378
0.102408,9.4247,7.67641,0.517161
0.0960607,20.8037,10.8645,6.24166
0.0682031,14.9769,34.9979,4.75902
0.0725479,48.2263,5.34031,7.89455
0.064929,21.3513,41.8587,5.27387
0.0507138,0.586267,10.382,0.610291
0.0622109,19.8525,11.2607,1.85179
0.059498,22.9732,33.7311,2.90171
0.0696053,20.3052,23.0237,0.710643
0.0788854,28.7442,45.9103,9.67419
0.0675799,9.11312,15.2624,0.0314809
0.0506906,25.352,20.5285,1.5772
0.0610503,29.3742,17.6144,4.8809
0.152203,14.5831,0.0174281,4.18706
0.304897,46.0007,2.3174,6.5937
0.0687445,38.7905,38.1322,2.95221
0.0567293,5.49171,16.8904,9.84273
0.0612933,21.2416,27.9478,3.77942
0.0528061,41.792,19.7088,7.59751
0.0724134,45.5425,37.3495,2.91776
0.0724578,43.8012,21.5221,0.641072
0.0514418,27.6421,35.4579,2.89924
0.0529975,37.6091,43.78,1.57586
0.0926761,8.70828,39.7327,4.88991
0.0531214,15.7341,47.3511,9.97592
0.109396,29.0556,49.0927,7.39085
0.0571404,16.0618,7.85293,5.44638
0.0525143,2.91739,1.03606,5.92763
0.0598382,40.6315,45.4488,8.70668
0.0695887,44.3501,48.4498,6.65489
0.128189,15.0669,6.33728,2.46806
0.0570409,34.4085,20.4472,1.61458
0.0646708,0.311549,9.30676,1.8203
0.0554549,8.68034,5.46547,6.55423
0.0653329,5.85131,24.972,0.88914
0.0715341,0.200256,22.5975,1.32405
0.060324,44.1508,44.4888,1.51379
0.0612734,49.4152,38.1605,5.95053
0.0599473,37.9526,18.0747,5.91284
0.0825971,20.4447,47.0637,6.46898
0.200799,6.05289,4.28431,9.49302
0.0645232,29.0198,38.1565,1.50566
0.0621063,15.9713,17.846,6.73004
0.0635855,27.1602,30.7499,0.866189
0.114217,40.433,30.388,2.58939
0.071906,44.8217,37.33,2.75236
0.580137,26.8389,33.0289,1.55028
0.0637166,1.19441,24.2223,7.79291
0.0581386,45.3911,31.9813,9.48469
0.0515247,18.6744,36.6862,5.00082
0.0726625,44.6998,21.294,1.68577
0.079478,10.6813,12.034,6.79183
0.0634103,8.1644,24.139,0.0384415
0.0662438,21.6441,44.4506,4.46554
0.215085,9.74598,25.7274,6.11835
0.0671853,31.2636,31.5667,0.554786
0.0696803,4.65199,10.6325,3.70446
0.0667213,21.6317,29.984,7.27425
0.0735269,39.0981,12.8844,0.216534
0.0546626,26.6492,45.7003,5.05365
0.0517229,43.5149,19.4694,0.00330588
0.0646722,11.4824,30.2019,0.31615
0.0953437,13.7981,33.4212,6.99054
0.0723576,39.6705,10.0659,7.38411
0.108662,26.2872,9.68768,7.26168
0.0947854,31.5042,29.4086,2.67592
0.0957528,17.8181,45.8381,0.96818
0.102873,31.5954,36.8343,9.23787
0.110077,29.5872,25.1147,6.83366
0.100612,11.9612,28.9615,6.0581
0.0705859,48.7829,41.4765,1.96927
0.0694402,20.1988,24.5732,4.06639
0.0603569,31.9046,20.0176,4.51873
0.0575638,21.4756,26.8237,3.25725
0.0530277,28.2993,14.5507,9.97074
0.108812,4.67202,5.17777,5.85785
0.616491,33.8683,44.8243,7.9185
0.0687028,49.1246,10.6156,5.77015
0.161483,10.2119,36.132,9.54671
0.121785,45.006,49.5638,0.700514
0.074216,34.8606,1.613,0.72947
0.0544204,40.2724,44.6834,5.09497
0.261971,16.6016,20.685,4.53232
0.109815,22.6775,26.3557,9.64598
0.0800327,49.269,34.8933,8.62055
0.135409,23.0543,33.7077,5.16743
0.237363,17.6664,25.2248,8.95313
0.0512813,12.9844,20.9191,8.26916
0.050618,28.5635,31.1151,7.99321
0.0630465,5.43563,45.025,8.06344
0.0501289,0.0165976,7.80606,0.419348
0.060491,39.114,23.1999,9.15431
0.0608742,44.3254,20.3218,0.919201
0.0754572,1.84514,38.715,7.18755
0.0708985,33.966,41.6437,1.72658
0.0832096,36.8785,11.7579,1.25582
0.261193,49.606,17.7212,4.14052
0.0940364,19.6221,3.65881,2.17875
0.0633386,4.55874,14.2203,3.51463
0.0522229,36.457,27.6006,8.9562
0.0971618,39.8692,2.36861,4.37312
0.0567572,12.9383,11.9014,3.16068
0.0527314,28.729,39.7087,5.22596
0.0728411,46.5644,19.6455,1.15097
0.105708,49.4136,5.71103,6.67156
0.0652857,6.63162,6.74606,8.2108
0.0579681,2.12133,3.77468,9.53345
0.0575955,11.4365,2.09284,8.76621
0.0510425,43.7236,45.8758,9.08104
0.050359,32.2922,17.8143,8.28669
0.837777,20.5684,41.467,9.92011
0.142333,27.2535,8.88253,5.85316
0.0542888,25.9279,42.4301,0.540702
0.0509151,44.0752,41.1267,0.10644
0.106642,10.6704,19.4568,4.62033
0.17375,47.9509,24.2815,3.95484
0.186817,30.3697,1.49308,2.31768
0.0667225,46.6968,42.1244,5.47234
0.0502701,34.8914,9.29513,0.593231
0.102966,32.9947,49.8577,5.83444
0.0692734,14.6151,47.3112,5.34577
0.052998,8.34276,18.2827,0.343205
0.0880688,47.8625,26.8494,6.5212
0.0915246,37.7892,30.9298,2.88534
0.0545905,11.0452,20.8858,2.68986
0.0589883,29.7191,14.7857,6.91605
0.0508524,48.957,41.086,9.83127
0.0776981,36.1017,45.0304,8.36154
0.0540338,21.8721,41.4045,1.16041
0.0719496,27.214,30.9906,1.20472
0.0510648,40.8195,41.9124,6.20195
0.134258,26.7795,18.7951,0.214556
0.228291,41.641,11.091,9.75757
0.0741983,23.7167,29.3617,4.74036
0.0519946,39.7174,3.43562,3.99716
0.0562574,41.0095,39.216,7.96077
0.0924474,49.9558,49.6193,2.49602
0.0768955,34.3326,21.9437,6.44699
0.052655,27.4851,3.2601,9.15146
0.054691,26.176,2.78679,6.83
0.0674076,48.0718,10.5292,0.563045
0.0827962,17.0872,23.0819,9.27508
0.0596005,25.4586,40.8893,4.22875
0.143923,29.5029,14.4059,8.18706
0.0529567,26.5061,37.993,2.75046
0.0975231,45.4348,7.86394,3.62034
0.0682418,9.81702,47.0883,7.26524
0.0982249,1.62368,46.8556,9.90572
0.0685884,0.990458,6.46784,0.34219
0.0769775,39.9738,32.3634,4.91529
0.0505248,6.77695,46.7206,9.06759
0.102529,30.8859,22.4304,4.69455
0.0601233,47.5653,9.16314,1.62759
0.0554031,29.7991,15.9432,1.22565
0.0552225,32.6517,35.1499,2.61058
0.0515372,34.8238,3.60783,2.64042
0.118392,33.8054,7.01331,0.617869
0.0548782,4.89661,48.5434,7.0865
0.0646498,32.4998,44.8446,1.02017
0.0652594,21.4898,12.6223,4.04541
0.0555258,23.9441,45.9558,1.04381
0.0538196,26.1635,31.3737,0.577763
0.100999,35.4799,26.0945,6.5278
0.0612799,38.9857,46.9955,2.69532
0.0610955,21.0951,29.3158,2.26758
0.106542,8.43654,41.1651,4.14725
0.121534,24.5081,12.2887,0.652341
0.0604196,19.9286,4.54995,8.89304
0.0521587,18.2274,41.6101,8.88159
0.0834292,3.03072,15.4037,8.09039
0.0711395,0.752748,24.9685,9.06055
0.0740455,31.0973,39.365,8.77123
0.0605466,21.4061,32.8695,0.255285
0.076752,40.2415,17.8432,4.27435
0.0555697,2.96209,16.1653,5.80581
0.0593401,1.9082,28.284,7.22322
0.0540037,46.0796,2.7723,7.2562
0.10977,16.999,1.61657,8.07268
0.169852,0.563039,35.5383,0.831175
0.0531388,21.7156,7.45557,6.29579
0.103376,29.0855,28.2897,5.60628
0.0565988,23.437,1.09013,6.45331
0.0584262,44.4226,19.6653,2.42434
0.0916407,15.0936,2.22809,5.60166
0.0588017,11.794,46.5803,6.19581
0.0579813,36.0541,22.8645,9.18206
0.0687433,33.727,14.2787,2.82432
0.0530422,48.4763,21.8656,0.563954
0.10122,0.363443,29.0921,3.63552
0.0583049,11.8483,9.34598,3.92304
0.0559389,18.3277,47.3217,1.61045
0.205577,1.83433,16.9077,8.70001
0.0593852,48.8374,43.9384,2.70646
0.0924293,3.25596,19.3512,6.20646
0.051504,15.0833,44.3096,5.74875
0.0626667,17.5921,42.047,1.13433
0.0511926,34.5594,7.89068,3.81908
0.0653589,8.10805,1.25306,3.75702
0.0523499,16.6875,21.0707,7.50646
0.0891027,12.0347,45.6406,7.48784
0.0784438,33.8146,47.5812,1.36817
0.0656445,21.5357,34.4431,2.94219
0.0720322,9.29325,12.5677,5.4301
0.697341,43.9858,4.331,0.56829
0.110729,0.321084,39.6879,1.11175
0.120189,43.6918,39.7725,5.75947
0.117794,22.1712,27.2724,2.22964
0.101185,49.2691,2.95896,9.88611
0.0740292,49.4531,29.8813,8.09879
0.0505007,32.0223,7.62425,7.84986
0.0670695,16.2268,30.7259,7.63144
0.0629079,9.40118,15.9734,1.70848
0.0518172,29.3054,19.3997,5.22468
0.163472,2.12498,39.6046,1.39323
0.0709255,1.17597,29.1483,0.334832
0.0504749,42.412,2.31993,2.64831
0.0546917,33.9293,27.9934,3.23066
0.0542275,26.3819,20.5002,9.97186
0.0612434,19.5411,3.64982,1.05379
0.13702,25.8889,5.76428,9.44769
0.0987351,18.5516,41.2037,3.74381
0.0538454,47.8726,5.21586,5.74091
0.0569452,0.824491,10.34,6.73693
0.0515251,34.7011,44.1665,8.6394
0.0820133,43.3185,8.3059,9.90395
0.108116,32.1863,20.2881,1.19793
0.0550402,23.0902,37.8863,3.04959
0.0569445,24.2215,7.21158,2.91923
0.0668187,30.6724,16.0166,8.33592
0.0513881,23.6026,16.9498,3.02549
0.0555968,36.9344,4.84637,8.02697
0.0694656,34.8134,22.9215,8.84361
0.113643,30.4142,15.255,9.60658
0.129366,44.2823,16.0813,3.3712
0.0509301,32.743,26.266,5.86736
0.0673724,37.5371,18.6359,3.6035
0.0556456,38.5759,10.7726,0.113449
0.114172,7.86411,46.8832,5.63192
0.106183,11.596,18.4903,1.83228
0.0513469,48.7084,18.7503,6.53047
0.115674,12.323,32.9988,4.90491
0.156191,43.6628,17.819,1.47983
0.237173,40.4202,26.1479,4.8874
0.0672661,22.3756,47.7449,1.43497
0.0758245,47.601,35.2922,5.56384
0.081219,44.2992,10.9098,1.62731
0.0574575,27.453,49.6259,2.86744
0.0541866,27.7654,31.155,7.96921
0.057717,11.889,17.0079,9.27215
0.0785367,47.0481,5.20868,7.33136
0.061612,15.8329,10.267,1.37718
0.0595909,35.8574,7.7624,0.268522
0.0514538,5.04433,21.7694,7.24563
0.16192,12.098,35.5582,0.206
0.057015,24.4177,42.3914,8.80419
0.0747418,2.53094,3.77369,0.312258
0.0572311,13.9231,14.9424,2.58649
0.0509175,14.8339,34.6042,8.48867
0.0563876,48.1069,3.79165,1.65712
0.0504839,21.3701,46.4132,5.2763
0.35292,4.72191,40.2149,0.140276
0.133992,29.698,4.37264,1.98613
0.0504268,35.2363,32.1774,5.8046
0.0723512,45.1103,1.65218,6.64286
0.0573985,48.7391,16.8162,9.3357
0.0514477,44.2378,43.4336,7.70862
0.0691142,45.6517,11.3487,1.97903
0.0660139,10.3983,3.46638,4.82731
0.0991775,31.2889,9.42311,5.86961
0.0763914,23.9343,44.1177,8.35461
0.116413,16.4196,32.6765,9.22495
0.0680375,9.75823,31.5134,2.32567
0.0565155,35.1144,13.7031,3.40568
0.212902,6.20624,49.3628,4.71432
0.0511706,19.2532,22.5242,0.966442
0.0668306,23.5998,26.8786,4.16451
0.0504725,44.1668,13.2375,0.738794
0.0538501,4.55877,9.66715,6.94847
0.340412,45.9508,0.668895,6.09547
0.0976434,33.597,0.206845,1.59364
0.0547964,3.65905,43.387,5.40545
0.0885425,9.1465,30.3003,5.30517
0.0624059,26.8294,1.40908,4.00517
0.132727,33.7838,36.6266,9.86218
0.144564,38.7586,36.8688,3.19024
0.0612863,31.0053,3.77324,5.11054
0.0695447,11.0862,23.8441,9.80918
0.0961465,13.4448,41.7858,1.76038
0.114302,33.9926,5.44732,6.78471
0.0630992,43.3498,10.9198,6.86737
0.0568968,42.2019,22.5551,1.09878
0.211518,14.0984,37.1426,3.76001
0.0640702,19.6356,46.652,5.63743
0.0796267,3.03046,18.2944,9.25642
0.0514154,8.65649,27.1692,0.837456
0.0537892,36.2815,21.6973,8.05492
0.0541212,17.1596,21.4783,4.65549
0.119009,6.81803,37.8408,4.6034
0.0591285,26.0085,45.8149,9.90184
0.0593329,34.5597,31.9452,4.38136
0.0672905,20.7586,27.5363,4.46623
0.0778546,3.02982,14.9994,2.25367
0.0892451,9.67225,3.44535,9.86205
0.059585,41.6438,40.6621,1.50169
0.0870042,45.1029,45.3034,1.5665
0.0561568,33.4001,10.0777,8.71471
0.0517672,25.2217,21.0631,8.93589
0.0849327,37.9967,25.2962,9.35868
0.0555367,22.889,35.7204,7.34753
0.0737732,37.2552,11.7888,8.16787
0.0830634,4.10327,4.44402,3.4112
0.0899657,13.9098,30.9658,7.4814
0.067483,40.5584,9.45909,2.05106
0.0565844,41.4643,5.3481,3.83543
0.0860603,37.7005,0.93322,4.81503
0.16111,39.8815,18.0806,4.51068
0.0558714,11.464,2.11785,9.86235
0.121136,35.6383,15.1035,1.50455
0.0554349,28.8345,10.4965,9.82045
0.122135,41.6969,27.9308,1.28813
0.0509971,11.1572,36.6054,4.08677
0.0606265,7.48318,26.7915,5.498
0.0540615,32.7225,42.8726,2.1193
0.0987317,46.4937,39.8318,5.1008
0.106088,41.7226,45.1582,1.37371
0.0971776,34.175,10.5976,4.90176
0.052223,46.1356,3.69809,5.5931
0.0773118,26.0106,0.471226,9.914
0.0965342,42.7739,13.0563,2.47352
0.0549341,6.40677,43.1127,6.00791
0.0785378,39.1473,23.2049,6.6625
0.0537155,5.73335,35.6393,1.81589
0.283711,31.7061,30.6295,0.0217955
0.0762113,36.89,6.29854,2.6209
0.064924,15.6095,4.47825,5.53257
0.0700107,7.32274,23.5565,5.65336
0.0732453,31.6422,39.1349,4.65986
0.0647052,40.3151,43.1039,2.1081
0.0526428,19.9053,16.6514,6.69553
0.0568883,39.5763,23.0265,5.18864
0.0545945,15.3999,42.825,4.91748
0.0572702,0.732057,11.7589,6.41466
0.052574,38.6034,4.98908,9.70909
0.124623,33.0232,28.7665,7.02462
0.0596692,45.6396,33.9613,7.25901
0.212993,18.7351,40.6401,7.54479
0.0600238,7.30888,15.3589,5.29835
0.0868296,30.1353,0.516358,1.03368
0.133768,3.38116,48.7468,2.79349
0.112106,15.3401,29.5448,6.92671
0.0558253,1.54202,29.4776,2.21747
0.0505949,0.89091,19.3179,3.24152
0.0759797,12.4382,2.11839,8.84165
0.149721,21.109,15.2763,2.11693
0.515601,9.61849,25.2613,5.93055
0.0807871,38.2359,32.5792,0.892293
0.0568,22.2347,34.961,7.44112
0.05697,20.8014,14.6361,1.61825
0.115971,36.0694,47.5161,2.11692
0.0677336,6.13844,13.1635,1.20285
0.10418,2.35502,43.3,2.45346
0.0731269,4.90828,43.608,7.88922
0.0607729,14.2023,41.418,6.34945
0.0569652,33.9348,33.773,9.07813
0.0551309,4.88645,31.8241,2.95571
0.0572202,26.3158,39.6925,0.342215
0.0690797,36.6955,15.2017,3.05615
0.0847707,32.5262,0.110214,8.83339
0.157916,12.845,49.2257,5.78769
0.0562667,31.1581,7.50046,6.91582
0.0551971,30.4246,22.4036,3.95625
0.0594757,24.4293,29.4349,8.86936
0.159228,34.7947,20.3836,7.6069
0.102965,2.94921,4.78183,4.74063
0.0769776,45.0877,17.2305,3.01004
0.0841843,27.3576,33.7527,3.82865
0.0537053,23.6675,22.4551,5.80144
0.058646,21.8568,30.0689,5.35235
0.0695206,39.3928,20.9844,2.10552
0.0637789,23.2506,16.7231,6.6145
0.0642523,45.4174,13.1807,3.08428
0.0843577,35.3254,7.00617,7.15698
0.139303,35.2337,22.7911,9.06425
0.236202,43.9749,22.8132,7.90749
0.0599288,25.3763,13.391,4.33897
0.059254,48.1354,10.6862,0.465531
0.0774617,14.1144,32.5931,8.38603
0.0600671,1.69649,40.3194,7.749
0.159152,45.7553,1.59423,1.83416
0.111142,11.1888,7.64479,5.98543
0.0835703,47.2288,4.20672,9.9131
0.0684654,19.2901,44.4359,7.57063
0.0739433,43.0782,23.7859,6.89489
0.0710087,18.1071,4.65995,4.53794
0.0513523,16.3476,4.47382,3.60458
0.139205,30.5337,4.86846,3.50504
0.0656327,33.1217,12.8003,7.08027
0.113122,18.8612,21.0452,6.56084
0.0625044,5.86242,38.0575,6.61034
0.0885853,14.5146,48.3384,9.97242
0.0816145,7.17811,24.5493,1.3806
0.0530502,33.3092,15.7658,0.201023
0.247997,38.5694,35.7185,5.91941
0.0557537,44.5223,28.0185,8.57453
0.0679056,34.6138,6.73465,7.61085
0.0862083,16.386,8.77825,2.21277
0.0612033,37.4538,15.5889,1.63654
0.121972,31.9149,1.52955,9.00894
0.113113,8.74192,45.0823,8.01528
0.0559849,23.3902,1.69037,0.50421
0.450094,6.39384,9.3648,0.387143
0.098588,37.9717,37.2242,7.43321
0.0564468,41.0021,36.0455,5.92725
0.0509806,10.1844,27.6461,3.70371
0.0916883,4.92152,37.0995,8.4547
0.0501888,42.3762,18.4458,4.46925
0.0824161,1.0488,42.7342,5.24175
0.0543211,44.4868,22.8859,2.42093
0.0515189,40.7279,12.5181,1.9275
0.0740117,0.220196,26.4335,7.03339
0.125938,6.25758,34.9584,4.31531
0.0691321,35.717,8.07536,8.05221
0.0753765,13.905,7.4581,5.51216
0.102462,38.1212,7.6087,9.57841
0.20594,40.7247,9.1702,4.96371
0.0530866,5.82047,30.4666,7.97557
0.146676,8.82349,15.2671,3.43771
0.0519035,7.95173,37.054,0.407108
0.061347,42.1198,17.0771,3.48756
0.0524704,7.20591,16.2313,4.67515
0.0826789,35.4563,19.5747,5.58975
0.064936,42.9035,27.7172,0.49101
0.116235,38.3285,1.15761,3.87734
0.0543023,19.1447,28.4487,2.40987
0.0925148,23.932,35.3897,9.90574
0.0543525,1.90208,30.6312,3.06083
0.0532296,16.3953,44.4282,8.72263
0.0628285,34.1954,36.6408,4.42604
0.0645178,11.8554,16.0241,8.47333
0.102858,16.9641,1.03292,6.43459
0.0546165,21.7361,32.4682,8.91013
0.0889128,4.4327,12.5435,3.7737
0.0917975,11.2179,40.5661,2.80114
0.135589,49.168,3.84108,0.63132
0.201859,47.7446,22.3852,7.34325
0.0606047,47.5317,43.868,5.46708
0.0858987,30.3236,38.3297,9.80483
0.050201,35.0354,42.6535,0.813356
0.141234,46.6546,25.1813,7.79543
0.0559155,32.2186,38.0024,8.95779
0.0577965,30.0399,15.6416,4.2437
0.0812141,27.5855,1.99669,6.49318
0.101691,40.8373,9.40654,0.819641
0.0865904,28.9321,14.3531,3.35194
0.0511118,15.4496,47.4312,8.8563
0.0552749,3.28741,44.0831,1.67589
0.0795618,40.8874,0.551388,3.26323
0.0505,22.5055,21.6757,3.00501
0.0640267,36.9524,9.12671,5.2384
0.084377,48.406,22.4279,9.19527
0.0925587,27.8248,33.8007,6.86958
0.108719,49.3019,24.9226,8.78822
0.138851,26.8611,6.61077,0.369614
0.0514289,13.6771,10.9335,8.23416
0.0539398,41.2205,38.2982,7.96576
0.0843133,9.42417,6.58799,6.4028
0.0520647,18.2896,24.0559,8.27912
0.123059,7.2983,17.2453,0.366935
0.0531836,14.0878,23.1793,4.20234
0.0510485,18.7089,38.4788,7.47037
0.0656299,22.2637,28.0903,1.44383
0.06591,30.517,44.6045,7.99374
0.104936,0.607469,36.2278,5.18363
0.0918209,48.5672,49.5524,2.75737
0.0700581,49.2957,40.6001,7.43087
0.0670347,37.2944,3.17843,8.65132
0.183236,14.792,7.5555,3.48225
0.0886341,28.5322,43.1313,6.54789
0.0824365,13.5156,16.9079,2.4189
0.051692,23.7862,39.6804,8.60668
0.0840396,6.06811,20.1468,5.60246
0.0591846,12.9173,27.6608,7.48389
0.0793131,44.1525,9.9051,5.05582
0.356626,0.83149,40.7485,3.40152
0.202744,3.61434,0.883882,2.79639
0.0834217,37.7818,40.0405,7.05927
0.185446,46.0364,21.4732,9.35763
0.0505979,39.7571,0.187977,0.340013
0.0812805,9.89661,4.45409,3.48318
0.0608642,29.9742,18.6355,7.10241
0.0655044,39.5596,43.2118,2.36287
0.0624792,4.31565,43.5344,4.76726
0.0679689,45.7273,30.0914,7.66337
0.0948398,16.4417,24.8972,9.9257
0.0596495,42.8184,39.5269,3.52579
0.067065,32.7275,37.5548,3.02738
0.0911716,2.61479,2.07991,4.13288
0.0692437,34.5402,39.1327,1.91179
0.0516029,33.5975,2.38782,4.66641
0.055902,31.4322,42.5007,5.44106
0.0915212,46.2927,14.3772,4.38005
0.317104,14.9815,2.73416,8.89055
0.139288,32.8828,5.54125,2.21008
0.0677489,0.925297,39.2042,2.28928
0.096948,29.3761,0.387346,3.65083
0.0560471,26.5525,18.5636,2.00189
0.0861239,47.9523,30.8893,9.41049
0.102959,32.4087,15.4872,7.61167
0.105291,27.4661,42.6789,9.65727
0.0749146,45.9842,17.4278,8.70576
0.051159,37.5734,21.9495,7.72765
0.0594394,36.9992,36.5962,0.872056
0.129595,40.9131,6.87029,5.50052
0.0783795,15.1163,25.3831,3.8378
0.0519482,8.60969,6.25877,2.69182
0.0915924,19.6009,16.9912,3.3036
0.0571005,0.252832,25.9682,3.19394
0.0614886,2.43744,48.0763,4.21676
0.0709372,23.3803,29.0465,0.671926
0.056451,32.7213,0.65138,0.325235
0.115968,39.5455,43.3813,2.5112
0.0533366,14.8806,4.71319,3.0227
0.0751716,29.6216,41.7217,9.09408
0.0505254,17.2682,43.0551,0.338946
0.0626353,7.85297,20.6345,1.06525
0.0524154,26.6911,35.5895,2.71806
0.0565315,20.7774,15.9679,6.77849
0.0594143,19.7494,18.9956,1.15013
0.0516215,48.3885,35.6361,0.140582
0.0511883,46.0935,21.0553,8.30904
0.053109,29.4588,38.4799,1.88818
0.12317,32.2219,5.50263,4.48065
0.105904,32.9491,20.445,8.08177
0.0545412,34.653,3.48786,3.83162
0.209009,22.9954,2.69065,1.13041
0.052667,18.6877,2.68115,1.23362
0.0738401,13.6045,16.2662,6.60475
0.07419,17.9063,39.0391,5.69214
0.0592146,1.72388,15.8992,2.89666
0.0567934,39.9529,49.7289,3.73289
0.0793497,8.06697,0.830239,2.91631
0.0910304,49.4106,43.0569,8.17008
0.0515123,14.41,30.343,8.70199
0.0562101,13.09,1.61525,1.58429
0.0829209,6.90262,46.7366,2.34931
0.0535804,0.380262,7.04484,0.503772
0.144621,33.1934,45.8006,9.72039
0.0523212,19.1292,23.2605,0.292189
