Diameter (m),x (m),y (m),z (m)
0.0826745,49.3668,21.9595,6.88113
0.0547056,25.0781,35.1499,7.82747
0.0603847,39.1008,2.51862,1.94275
0.0701901,7.74817,2.19078,7.62149
0.0863058,35.2994,45.6999,3.39341
0.103899,20.9289,19.1057,3.10838
0.103145,13.0212,26.214,5.09206
0.0507315,12.2438,11.0535,9.55726
0.0656847,16.8646,41.0453,4.48371
0.0564242,16.9971,13.7152,1.80663
0.0706611,10.5708,10.989,2.21062
0.0747646,25.7721,2.78122,5.83799
0.0990304,29.7496,19.2075,4.89915
0.0979027,20.0212,36.0153,7.4491
0.103486,27.4061,28.4867,1.38128
0.22003,32.8973,30.5503,9.33166
0.0515827,6.06362,5.16715,4.76041
0.0541415,7.42017,15.3156,7.48482
0.052398,11.7929,19.9577,0.918651
0.107863,44.5625,31.5351,4.76078
0.0515053,7.87497,9.58624,7.40624
0.0547087,11.3111,6.76787,2.75294
0.0554417,28.1077,7.75348,0.484637
0.0750774,41.2133,1.57624,5.2141
0.0607207,29.4698,15.7792,5.34072
0.0927202,39.9088,16.4649,7.62457
0.0552295,1.63274,3.60771,9.89933
0.0561141,3.62766,9.23123,4.78711
0.0759532,0.374616,22.8218,2.60022
0.0710368,35.2734,44.0311,1.16941
0.0833411,36.1789,24.0886,1.38489
0.320624,0.993114,19.3324,9.8413
0.052417,15.5606,46.8128,3.01694
0.0744069,19.0243,34.2033,0.286639
0.0512615,40.4825,18.5991,3.44805
0.0642908,9.41608,22.8852,0.934602
0.0533267,41.9682,6.08779,7.28704
0.138937,16.236,28.4819,9.46223
0.0631109,27.5797,19.9024,1.09901
0.0648629,41.6763,4.58014,7.84275
0.0703759,30.1219,47.7983,7.68407
0.0682645,40.8847,25.729,7.05173
0.066057,43.7138,39.885,9.19446
0.100289,3.75001,10.4658,4.67822
0.171669,28.853,12.5368,5.43896
0.0548121,31.1676,35.565,1.40626
0.0516754,46.4279,8.65984,2.67786
0.052341,6.975,18.1638,8.90981
0.122522,28.9564,7.46032,9.75828
0.0733424,37.9147,40.477,3.68675
0.116994,13.5343,41.0374,0.670836
0.139725,0.616744,24.4137,2.45437
0.0537964,48.9834,7.03958,0.509114
0.122022,36.4182,43.1804,9.42288
0.100497,48.2084,7.34682,3.02974
0.0526092,25.6501,44.8247,9.21337
0.201771,34.522,42.6997,4.12172
0.0992788,44.222,48.1077,0.655646
0.0565534,1.07575,36.3239,3.64166
0.0602951,7.77303,38.3422,5.83198
0.114812,6.91561,42.3142,2.46922
0.146213,30.4206,6.71754,8.4539
0.134349,48.802,19.6814,8.07341
0.0609463,29.1527,12.2414,6.11286
0.0633902,36.2656,0.931305,0.582897
0.0823931,28.7931,47.7469,0.795353
0.108876,29.3323,42.8005,0.994143
0.23759,6.23343,47.7361,0.791058
0.0565557,14.135,24.2291,0.827041
0.186452,42.229,48.5214,8.82028
0.206247,25.2216,47.8068,3.46384
0.0779378,37.0406,19.6915,4.4178
0.082278,24.1152,3.44648,7.17319
0.0775006,4.96781,36.5972,4.33431
0.0519161,6.426,0.11563,8.34594
0.0713529,38.8848,44.1946,2.61637
0.0523742,7.70753,7.86217,8.67222
0.15678,21.3456,8.33463,4.7834
0.0923477,23.04,41.7268,8.42627
0.12364,23.9494,7.99694,7.78323
0.0542498,8.2551,20.3476,2.31504
0.0649539,37.3468,12.1816,7.8285
0.0982864,33.62,17.1177,7.63176
0.050567,27.0528,49.3388,3.2118
0.0758301,9.01981,6.07305,2.29984
0.117328,47.7525,11.806,4.33706
0.180482,40.0605,32.3516,3.23728
0.0515471,14.9147,28.093,0.061922
0.115357,16.1795,29.5232,1.86794
0.0627179,12.2779,32.9411,7.85541
0.0593564,8.99476,39.8463,1.23016
0.0599459,3.66117,24.7526,1.06683
0.0564311,22.4496,18.7879,6.99068
0.0581209,33.8773,2.41267,4.78771
0.110535,27.5395,12.9799,1.03558
0.0536663,21.9229,1.63518,7.96697
0.112272,31.6556,33.205,8.34614
0.0645635,35.1666,23.5653,6.81165
0.0512155,32.2043,2.25163,1.26928
0.0734915,21.6414,15.9264,7.56978
0.0613756,42.4241,42.7157,8.83545
0.0502291,36.8517,24.7695,9.05421
0.0984936,49.2584,45.2472,1.9648
0.0565467,15.7174,12.4008,3.48217
0.0596697,45.9578,1.47999,3.7939
0.0843798,33.1471,0.946289,0.193826
0.145818,39.071,33.2833,4.34961
0.0525176,10.5182,28.7235,3.90254
0.0912885,3.26265,9.23165,1.96476
0.189851,20.6005,15.9668,8.52878
0.0681653,6.14828,16.6523,5.29014
0.0730897,48.3517,32.3844,4.9435
0.051116,0.577744,1.10152,0.316824
0.0686743,2.83721,4.09817,8.02871
0.0708967,8.01323,16.8932,0.365347
0.0530959,3.77269,46.8145,1.96294
0.200628,48.5486,25.3555,2.45438
0.0595938,12.2195,15.988,1.80555
0.0655213,3.54016,27.5419,2.00566
0.0649461,46.827,10.6019,7.71982
0.0515712,48.3818,21.9391,3.0659
0.244569,39.5661,16.2068,6.73781
0.0925103,19.7571,26.2988,2.53433
0.0611025,49.2558,13.8479,3.71661
0.0596937,1.28308,12.7958,6.55595
0.0773768,46.4448,38.5403,4.68523
0.0592593,42.9079,42.5634,7.0997
0.0734456,6.79654,20.167,3.2267
0.0685102,2.48839,40.7046,6.42779
0.0688427,5.99667,32.9916,7.05986
0.089918,10.0236,18.2488,8.93092
0.0719224,40.5266,10.5089,3.27568
0.115828,25.446,39.2149,0.355912
0.0809697,26.9825,9.4901,5.37003
0.0607642,28.383,1.41941,9.2206
0.0794689,9.59604,26.3659,6.14257
0.126449,27.8544,39.8407,5.0482
0.132334,35.1152,1.82221,8.60933
0.118111,39.849,32.8524,7.69257
0.0686689,38.0846,9.99759,8.37734
0.0996767,4.79853,2.98206,5.09811
0.076602,44.2434,15.6899,4.47621
0.053604,4.71724,41.792,9.47818
0.0606272,45.5886,2.7955,8.69084
0.0760138,17.5631,16.2428,2.23958
0.0543251,46.8773,41.7448,0.481769
0.0517636,2.81628,5.70346,2.89117
0.0503865,33.8827,38.7176,7.04672
0.0583206,27.4024,49.4511,1.00325
0.0819788,1.52388,43.8418,8.61886
0.0676759,49.2662,44.8495,0.138465
0.0808053,9.98402,0.99702,6.0408
0.0538137,24.4393,22.0659,6.69563
0.0504305,18.878,37.8569,3.5609
0.126474,8.37049,28.9213,7.30489
0.0669391,14.3414,36.9907,7.908
0.16914,25.4264,48.1774,0.86155
0.0635435,18.2712,16.5684,0.907347
0.0592934,26.1481,26.1585,8.35712
0.0606971,28.2357,38.82,1.46459
0.0654828,36.4534,36.5077,7.94201
0.0578121,21.2375,21.7484,2.03179
0.0608985,32.0465,9.45289,3.634
0.053317,35.1815,18.0217,1.52235
0.0657982,0.000979828,10.6889,4.51028
0.0610114,8.20718,23.5929,7.00329
0.0649703,35.7482,36.5584,4.18392
0.0519386,40.2592,7.8978,7.29302
0.0957592,17.0855,2.23971,7.88118
0.0707785,39.1221,22.5538,1.55702
0.0798975,33.7522,23.2903,5.83166
0.0890032,41.912,16.7361,1.1775
0.0798592,8.36588,24.4922,6.90948
0.0555397,40.1551,39.3337,6.31712
0.0567545,29.4502,25.1143,0.703619
0.0720327,11.1283,32.5757,1.35546
0.112486,26.2401,11.9917,0.661176
0.069701,11.5296,21.7731,0.333575
0.062839,21.147,30.9915,9.1738
0.0707034,12.855,5.73129,5.55116
0.0819276,40.3676,10.6245,5.35947
0.118699,23.285,30.7046,9.97656
0.0654339,29.06,16.2048,2.91222
0.086369,29.696,11.4471,6.89645
0.0671809,41.8743,19.3035,5.92397
0.101409,30.7932,40.7337,2.45695
0.0773099,6.15827,45.4269,2.67334
0.0688339,43.2224,41.6202,7.51098
0.194971,34.9672,19.8922,3.02142
0.0999265,21.9069,40.7121,0.732722
0.0677923,16.7554,17.1528,7.11712
0.0704973,3.19064,14.2522,7.84389
0.0579786,39.8235,17.3326,4.14528
0.0605191,36.0073,20.0935,8.88346
0.0687877,2.7523,44.9584,1.85695
0.0545903,12.7773,16.2084,7.62512
0.0694904,20.4527,47.4799,9.67175
0.0586622,14.1543,28.8043,8.27874
0.0984168,9.25737,19.0433,0.628041
0.05662,19.5805,8.06898,7.13845
0.11764,34.096,30.2554,2.69697
0.0561514,34.6537,13.844,0.523476
0.0619703,15.5482,22.817,0.838419
0.0519561,28.7893,9.0067,8.13906
0.10975,41.0206,40.501,7.28667
0.0617119,19.782,18.779,2.6446
0.0682081,46.4382,28.8383,7.37086
0.0949447,41.6022,32.207,2.89014
0.0830932,31.0971,0.819303,3.77261
0.0524116,14.5494,46.5302,8.83661
0.0587122,21.4088,26.3341,5.39156
0.132076,9.91466,1.93693,7.36906
0.0558382,33.7006,27.8596,6.82495
0.0652359,15.1318,26.468,8.86602
0.274682,2.23782,15.8019,7.68763
0.0558666,37.6888,25.2103,3.72659
0.191136,48.0049,39.8667,4.85445
0.0621786,30.6403,33.0594,5.16711
0.0608613,1.28708,21.7567,5.33361
0.114189,35.6474,40.9439,2.71715
0.0708586,29.9254,9.88983,6.19722
0.0527438,49.6156,41.1003,1.05802
0.0914307,12.252,32.299,0.720115
0.0650263,48.4322,16.2751,0.695972
0.122065,18.7824,46.6175,5.48581
0.0563578,47.799,35.3193,0.75072
0.0557051,37.2133,49.1779,4.9695
0.0556395,12.6141,20.4285,7.92089
0.0656357,16.1825,0.0360666,1.5351
0.0590793,18.5297,27.2619,4.61653
0.0933194,49.8204,16.3969,3.15533
0.0519619,5.63713,48.1089,7.46807
0.053626,28.2691,9.02298,6.59785
0.0802373,40.2078,0.809144,9.43025
0.0838473,32.873,21.5656,0.52905
0.0638825,30.8937,0.668734,0.448937
0.0902782,17.4879,37.1353,8.8146
0.053892,8.46621,22.1522,6.24745
0.0695642,23.7281,14.589,8.71942
0.0920995,0.59435,41.5414,9.75885
0.0523095,24.5552,9.11304,9.49491
0.0538842,24.8726,36.3284,5.4283
0.136484,31.5714,29.1386,1.25693
0.0634413,36.2916,44.2513,6.81121
0.0741481,42.7819,26.2431,6.68513
0.162899,2.67614,17.8325,3.21474
0.0531135,48.8181,31.0877,4.67615
0.0814036,43.0177,9.04458,6.32813
0.114491,18.4514,7.69809,3.25204
0.0825639,27.1853,26.3528,3.86298
0.0720638,3.31407,46.5827,8.42119
0.145172,21.9404,34.3991,2.98594
0.100761,41.6641,24.8439,5.70984
0.0679001,28.1832,18.735,8.96101
0.0571091,29.1194,3.24406,4.02202
0.0781521,7.93287,17.7153,0.711927
0.0590534,46.3305,3.08761,6.95545
0.101995,37.8358,30.5905,4.35254
0.0673763,42.1757,26.0352,1.76939
0.144684,5.66433,29.6013,6.99438
0.0533674,44.9224,27.9724,3.82185
0.0609467,10.0949,32.143,7.68165
0.0570556,0.927964,37.4975,7.29574
0.0958402,14.0413,15.001,3.54646
0.0593226,45.78,47.4878,1.11269
0.051693,18.7622,23.7193,8.66078
0.0917746,13.7315,13.5604,9.11955
0.0766782,10.7057,38.6866,8.97894
0.082889,22.1,14.283,6.26158
0.052831,42.4754,12.3254,3.93172
0.0884548,44.1605,31.4185,1.64048
0.112441,34.8044,19.8963,7.64807
0.0503317,8.11334,41.7234,3.35378
0.0709872,17.6613,29.9869,5.45359
0.0680559,16.6167,46.3364,8.00523
0.0507973,33.0347,15.2662,1.38722
0.0505052,18.4417,39.7707,5.00534
0.105164,41.339,36.0096,4.15541
0.0535496,46.7921,28.6108,2.98972
0.0542501,26.9613,15.1708,5.42109
0.0644216,31.1487,4.23166,9.92588
0.174051,3.21216,33.2744,7.32722
0.0943337,33.7896,30.4503,3.10984
0.0675458,29.4806,12.6286,8.55855
0.0505788,21.7404,26.7762,4.79636
0.129449,45.0346,35.2128,2.97978
0.0595682,1.95989,34.3227,4.20387
0.056915,11.0489,16.8466,6.55339
0.080834,11.8045,3.60619,7.69188
0.124898,6.79034,49.5466,6.53631
0.0662756,18.771,18.6352,2.04485
0.0887413,11.9164,2.6365,7.42365
0.0566664,16.225,38.5329,2.4603
0.0867052,12.4008,34.3178,2.53162
0.0689051,9.98535,49.2834,9.39498
0.0538091,35.8741,34.3583,9.90096
0.0819078,41.66,17.6789,5.2035
0.222475,25.8832,25.3414,8.3116
0.0528189,29.0561,12.4742,7.78193
0.185549,40.4343,37.8351,0.883978
0.153508,11.7859,11.2153,9.43268
0.0505091,20.4305,0.926003,9.66459
0.0518756,17.0127,5.4981,7.61967
0.12196,10.8433,28.9869,0.195941
0.0555747,49.9244,37.6052,3.03538
0.0564772,18.0962,6.30206,1.79275
0.0789609,25.3605,12.3105,2.23411
0.0644074,24.1839,4.9712,4.71032
0.0795272,22.1464,30.929,5.64192
0.186131,36.3224,27.3991,1.61856
0.0530119,22.2597,47.1113,8.70192
0.115914,7.12573,13.9624,6.15218
0.0579821,22.2043,2.92643,1.62927
0.0580041,0.914431,37.201,7.98689
0.0634094,33.5625,14.9072,8.83624
0.0789538,3.84456,30.0354,4.83405
0.0758865,37.9953,28.25,2.50243
0.0578975,6.66931,2.19001,3.24883
0.0519617,31.6548,28.6275,5.87071
0.0565629,12.8086,0.140465,7.14116
0.0618177,46.3815,25.0863,2.35153
0.0590701,10.7637,29.8125,4.84475
0.0849333,25.5498,1.06037,9.33576
0.0654574,26.8304,21.1563,9.43564
0.0559109,42.1997,20.3491,6.50062
0.0560548,49.0887,45.0429,4.62838
0.0509635,4.88638,8.43378,8.6906
0.0832295,26.6916,5.73674,9.88498
0.165187,10.3492,33.9954,4.19919
0.0533263,3.19548,6.93743,5.01664
0.164778,8.40879,14.7939,7.93737
0.0600599,40.35,18.1904,3.90066
0.073045,13.2009,27.3993,0.681846
0.0752801,48.4142,7.69209,9.33956
0.0530816,19.4824,1.12133,7.89481
0.0529102,40.482,49.9503,1.63002
0.0594732,30.8684,3.99211,7.31376
0.108471,20.0617,18.2133,2.94498
0.0774937,28.6447,43.7791,4.70009
0.132382,38.7484,36.8121,3.43396
0.217332,9.7278,28.412,7.57771
0.190729,41.1876,19.7254,2.4517
0.0748241,1.53166,45.1093,7.38657
0.0730943,9.05828,24.4854,2.90861
0.0502975,24.857,24.6686,7.17571
0.0750929,27.7757,9.75182,4.43815
0.0626756,49.9795,30.6327,8.11851
0.0576021,14.4304,15.7383,2.13977
0.122051,49.1519,17.8587,6.20198
0.069667,47.7252,10.225,5.89334
0.0660274,29.9997,44.1406,2.53889
0.0533078,15.5086,43.3039,4.61564
0.0504968,40.7509,29.0024,1.21702
0.0648026,49.816,16.064,8.85646
0.0766047,45.7523,32.1611,7.9198
0.0774214,14.5505,19.9629,7.42502
0.154344,42.7808,12.6194,6.82833
0.0664833,48.4596,30.775,1.31281
0.299191,21.1464,47.4878,0.437015
0.0521898,4.76483,38.9228,9.49282
0.0603811,9.89797,16.4226,8.01121
0.118064,9.90058,0.185821,7.75597
0.100502,19.1131,12.0916,5.79353
0.0985534,23.3685,23.391,2.26061
0.0512068,18.6015,25.5356,1.26522
0.0946587,16.2597,45.8109,2.86751
0.0514237,29.3959,26.6362,3.6697
0.0765023,14.8511,23.0193,9.07309
0.0533743,20.8141,36.9708,1.86696
0.0544468,31.2451,8.51351,4.96593
0.0573317,25.1231,47.1658,7.43721
0.051225,43.8053,9.76571,0.471734
0.123565,16.9353,32.5118,7.71611
0.0621069,10.2432,14.7104,2.30217
0.0776385,20.1661,46.1652,4.8089
0.0716905,39.4863,37.8259,0.0363967
0.0538201,30.6093,45.7446,2.69461
0.0573454,13.4173,18.9747,1.7478
0.0559136,6.27702,0.269573,6.33046
0.074935,35.2427,22.9292,7.80179
0.0712085,39.8153,38.2648,2.03979
0.188484,34.6113,26.1077,2.27685
0.0529875,26.185,17.6968,4.44224
0.137456,45.4315,16.3067,5.48124
0.0605845,28.4928,26.4833,1.45154
0.0506313,41.5827,34.1677,2.6512
0.135965,47.5089,6.93472,8.17615
0.0544598,31.7283,32.4895,1.00318
0.0587547,15.6653,49.5628,4.59386
0.0832432,39.7162,43.3313,5.26442
0.0584788,37.3245,8.7568,1.10018
0.0656844,31.6917,21.6731,2.69021
0.108116,3.91974,42.8848,6.10287
0.211681,15.1978,32.8759,3.5417
0.0512459,6.35371,22.766,4.25122
0.590564,9.69712,49.1202,1.41847
0.0616856,17.1804,28.5158,0.829594
0.167626,34.116,13.4624,9.8694
0.0516116,47.3096,40.7743,8.66509
0.319141,22.3861,34.8521,2.83968
0.0849431,24.6208,0.931945,7.09286
0.0772289,12.3961,35.8496,6.67303
0.0537876,5.88261,36.9696,8.24277
0.0956541,13.7914,19.749,8.95505
0.0815158,45.875,9.26363,2.39639
0.081901,33.1747,22.9575,4.1544
0.0566426,0.109311,9.76014,1.04534
0.122861,30.1619,41.3402,3.38127
0.0742969,25.9817,18.9715,2.97615
0.0508566,47.2068,32.134,6.1788
0.0631745,19.3797,8.08884,0.641335
0.0575205,28.2733,47.5351,6.96399
0.0520808,6.28627,7.10179,5.17788
0.0764249,25.6659,13.3191,6.17195
0.0975716,0.925568,19.7475,8.91024
0.100183,39.3895,24.5752,9.48643
0.0565389,19.3955,9.96253,7.7167
0.0875123,1.48213,6.27625,2.81036
0.100992,6.79022,2.93912,8.83553
0.0812131,42.0238,27.6201,1.81057
0.102682,19.0332,23.2674,0.472384
0.0512075,8.44431,17.5488,4.74902
0.0959834,1.54841,43.3909,8.62422
0.0799828,41.251,1.83172,2.10796
0.0744607,13.017,47.691,7.25605
0.137817,33.6822,41.0082,0.738701
0.0530793,39.0657,36.1922,9.42637
0.0510316,32.4976,44.3249,6.3343
0.119422,12.5698,1.2198,0.962363
0.0616413,10.3872,11.9467,5.69812
0.0853128,35.9422,14.8005,4.30426
0.058049,48.382,13.6694,3.84084
0.0609433,13.1689,10.8622,7.77859
0.072366,8.58059,1.67519,8.58019
0.0554217,24.9375,41.6817,7.99001
0.185286,22.797,32.1272,7.21395
0.107799,36.5948,33.4542,7.73853
0.116424,15.1416,16.9388,8.23071
0.0946868,40.5455,0.718376,7.07416
0.0528844,7.54003,7.35779,4.31176
0.0606685,43.1057,47.378,9.45248
0.0952769,15.9224,24.9535,8.03
0.0654525,6.49187,4.011,1.48217
0.0662241,18.8482,41.6075,2.62638
0.067304,42.438,33.1581,3.21358
0.0531611,44.687,14.3178,0.373538
0.063649,26.206,31.452,4.69684
0.116024,25.9635,26.3378,8.98425
0.0997988,22.5534,22.7491,8.53855
0.080236,20.7611,46.3555,9.26575
0.0521152,24.0754,4.92492,2.36051
0.0719257,21.6186,38.6341,8.35686
0.0694818,29.9445,32.2515,0.777127
0.119113,48.7201,30.2337,7.47447
0.11335,17.6223,20.5956,8.08414
0.0569543,6.40781,42.2983,1.27718
0.144874,34.8059,4.4785,7.56647
0.138332,10.6172,47.0192,7.39272
0.0639713,0.947963,34.0652,8.11791
0.163349,12.1926,42.3302,1.10352
0.0544675,45.1337,47.0212,1.80791
0.0698404,9.24214,8.41701,7.15973
0.0734713,40.3667,32.8747,4.96145
0.057426,48.1813,28.5385,8.07353
0.121238,6.10313,23.7827,2.37509
0.0565713,14.6461,23.4562,0.145662
0.0576813,27.5753,11.2624,4.3047
0.0783608,33.2216,21.0644,8.62645
0.0536965,43.5261,10.6825,6.79934
0.0515708,22.3251,33.4017,3.9022
0.124443,11.811,36.1674,9.5843
0.12021,8.56688,3.40885,1.94645
0.157227,36.8464,18.0266,8.37689
0.0552848,48.6206,13.7038,4.60099
0.0726597,9.95084,26.9274,4.73573
0.0565724,45.1394,7.03608,2.75534
0.0584163,28.3032,40.0662,7.64817
0.0544819,3.00197,35.6292,0.282859
0.0831899,22.7405,4.53736,1.7943
0.0668224,35.2671,13.2717,5.75265
0.0646725,21.5628,1.07578,5.59762
0.0754845,41.2199,40.8377,1.46225
0.0713565,7.62117,43.1805,2.36489
0.0542798,14.2116,43.6559,7.25113
0.174746,34.3347,33.7176,7.83387
0.0692984,49.3594,13.8064,8.4047
0.0529379,48.1791,41.4684,9.12727
0.0595461,18.0272,44.3419,9.78695
0.0581413,24.2267,4.08962,8.24972
0.0558222,8.5108,9.24517,4.8361
0.0502664,44.5985,45.9558,1.44063
0.127632,49.7319,10.8061,9.59707
0.0648629,46.9482,48.4013,2.40624
0.0822435,39.4443,31.5739,6.81527
0.0559679,17.4141,13.759,8.06601
0.0615871,28.7779,22.2268,6.69864
0.0501076,35.6228,37.2922,3.5164
0.0710387,5.78156,4.62228,7.82559
0.412384,23.9679,17.0316,9.96373
0.260451,4.10986,2.14441,5.07517
0.0528073,42.9164,42.5782,1.89502
0.323132,43.9492,31.1524,8.52893
0.0949554,10.5279,7.86429,4.59822
0.064318,30.4772,33.981,8.76292
0.0565307,26.9014,47.3402,7.99538
0.0745645,33.45,26.725,2.31736
0.138975,37.1327,15.3572,1.11146
0.0774525,7.53336,41.1812,5.34457
0.0519748,1.1713,12.0818,7.14017
0.054645,12.7811,35.8914,5.1073
0.454578,1.30426,4.79622,8.46597
0.0994541,42.7801,9.09163,6.05303
0.0510079,8.77756,16.7008,1.32359
0.070271,7.33059,31.4978,7.78541
0.0733614,18.0387,15.0634,9.38131
0.053779,4.69276,36.4678,4.02702
0.059906,30.6736,12.5063,7.17261
0.0551131,2.91293,42.0739,3.84466
0.0531529,42.0658,43.0944,7.42049
0.0610915,7.10759,10.9794,2.69631
0.0532133,5.49221,26.1492,2.67578
0.0720989,16.5836,21.5881,1.64094
0.0551614,29.4141,44.7333,8.68218
0.0630739,1.54664,12.1173,1.87162
0.176934,26.1201,6.62282,5.13781
0.0744455,37.6032,12.0808,0.136607
0.128728,30.5018,35.8654,8.67116
0.0750201,38.4635,16.1359,4.94465
0.0934887,45.3671,15.8374,3.44193
0.102237,28.8074,47.7692,2.70555
0.328666,8.60595,27.9767,7.88643
0.0625814,37.2316,33.8032,1.50994
0.0512657,12.0249,20.7086,1.24491
0.0579778,6.11405,17.0574,4.97221
0.0519483,45.8733,11.8408,5.8702
0.0603986,10.0162,29.1568,0.336291
0.151517,28.3642,21.6334,7.8887
0.0559139,34.6165,0.603956,4.48381
0.081504,6.44061,48.5896,3.15628
0.161084,46.4109,26.3062,1.88657
0.0585443,47.1396,22.4613,5.52736
0.0522522,2.80598,34.9675,9.63275
0.057539,42.8146,14.3093,7.68282
0.094348,35.1134,25.822,6.55521
0.080662,35.7947,31.8213,4.03894
0.1507,45.1387,27.4491,6.87615
0.0684107,42.4963,2.63356,3.65723
0.0580302,17.9647,11.5118,6.21021
0.0555775,19.9979,48.6113,7.95956
0.0658393,31.641,42.3745,8.30277
0.252853,10.8983,19.8977,4.41088
0.0845222,1.52544,48.3962,2.58241
0.0918721,2.94419,33.6775,2.07773
0.0651791,14.5386,38.426,2.69031
0.153217,13.5236,41.0054,8.45294
0.0597316,18.5599,3.28047,2.00436
0.0526541,30.6405,18.4244,6.34146
0.0580659,26.0714,6.72264,6.43771
0.0604903,35.957,11.7403,4.17132
0.0569078,41.2301,4.48019,8.39378
0.0502064,8.70159,3.1948,1.79759
0.0696766,5.57109,3.71873,6.68245
0.07801,10.1794,43.3815,7.87761
0.0653338,41.2331,46.6577,7.32479
0.0644952,28.2257,40.9843,1.52302
0.0535595,9.62831,26.7875,3.2977
0.0527133,12.0153,43.3895,1.8296
0.103487,9.26114,8.04753,1.49695
0.0704545,31.5824,0.195363,9.3345
0.0644893,24.0703,45.8039,9.64047
0.149007,13.986,19.8509,8.78743
0.109932,38.4614,18.1308,6.75101
0.0958338,14.5378,14.3371,7.39592
0.0581812,19.8404,4.12347,8.03563
0.0503578,40.4627,46.9215,8.15604
0.0701636,32.8058,49.16,4.93227
0.273019,8.60567,44.7408,5.98856
0.0580842,9.50456,17.7007,6.18615
0.113246,27.0206,30.6979,8.82641
0.248439,25.1644,10.0012,9.75611
0.496864,33.5209,37.1471,2.92342
0.101428,11.9006,30.0969,8.86574
0.0556389,21.3423,7.40828,9.17777
0.0916692,12.0494,15.5592,0.17809
0.0632905,19.2426,31.676,3.21783
0.0529695,19.2747,8.66867,7.16934
0.124947,29.861,21.9375,4.94696
0.166939,16.3599,19.4967,6.49393
0.0608282,19.8932,21.7143,1.63616
0.0539879,13.3242,43.0381,8.22678
0.0504518,16.258,36.5755,2.71006
0.139287,45.887,43.7955,1.81151
0.0675463,21.6028,13.7497,8.39823
0.1266,10.1028,4.23333,8.72027
0.0567164,11.26,4.81706,3.81899
0.0608747,12.2035,25.8324,5.97216
0.0902924,37.2697,8.75868,3.52863
0.055324,2.58675,1.42625,6.97066
0.069073,24.2642,7.29978,8.34556
0.0733273,16.0787,38.285,4.4498
0.0610478,29.8272,29.0513,5.14038
0.0613713,45.7002,7.07199,1.15106
0.0653162,11.8144,45.9673,5.79506
0.0726703,38.4797,3.67618,6.33268
0.0566851,28.6347,37.2699,8.90995
0.0841787,9.70257,11.6707,3.70713
0.199313,2.11709,7.12707,0.0790977
0.0505714,43.0707,48.8914,1.42629
0.0737713,1.20597,35.8183,3.42414
0.0917182,43.1798,24.7468,3.70089
0.189194,18.7908,22.7875,7.38262
0.0540759,1.35956,41.5062,2.57809
0.0514276,22.2957,16.919,7.45365
0.0898204,2.37893,4.89494,6.89363
0.0683753,3.80985,32.5191,1.04827
0.0852645,9.16816,3.551,8.32294
0.0686868,9.32891,4.01964,6.05779
0.0750838,23.0146,8.6258,3.83628
0.0660199,10.8723,44.9102,5.39356
0.0977337,42.5798,4.55825,3.08994
0.0754464,29.1052,3.98508,1.81094
0.0574219,32.7563,7.90964,5.88807
0.0568968,13.7051,30.6309,9.93275
0.057713,37.5229,33.7882,0.704355
0.0544705,14.8138,17.2492,1.55684
0.0854441,29.4737,33.3599,3.59879
0.068352,25.0325,45.3666,3.64955
0.0581099,6.62114,8.74545,0.852646
0.053893,27.0728,26.5838,4.61968
0.0533481,23.1494,45.5754,5.0088
0.0575867,19.1997,25.577,7.6158
0.0682366,28.4533,17.1165,8.73629
0.0521432,9.99984,14.6067,4.94234
0.0558302,42.2586,4.63297,8.72535
0.269012,4.8632,39.1094,6.2587
0.0619416,38.9582,21.7114,0.0929466
0.059858,16.6688,46.4495,5.7823
0.0550938,12.0969,3.9667,6.58735
0.0827401,21.0865,20.335,4.04573
0.0533667,9.36625,28.1098,0.706029
0.0783977,36.3919,23.728,1.95189
0.0765241,28.4459,43.0176,0.661424
0.075514,28.2301,33.0363,4.82787
0.0650423,8.44691,31.217,4.75471
0.0683643,45.1862,9.32548,0.933404
0.171882,49.6263,20.4258,5.48271
0.0894372,28.1293,7.6145,7.10112
0.0514889,18.4428,34.9932,7.83417
0.059778,5.38966,26.4498,5.55793
0.320007,34.2618,19.1445,2.98647
0.0597709,8.60476,19.8606,0.539437
0.0655648,38.691,27.6116,4.68742
0.104394,44.4713,7.25303,7.28427
0.0641082,45.0233,49.877,1.29234
0.086292,22.5025,47.4032,1.84222
0.121999,37.4506,16.0309,7.04247
0.117411,35.6048,10.8953,3.91512
0.15263,40.6521,5.2467,2.77671
0.0535538,5.68854,35.4838,2.65476
0.0826689,8.23492,1.55701,2.10915
0.0907258,32.4906,39.4792,5.0209
0.0707272,36.2621,0.439272,4.09161
0.0549159,19.3734,37.6072,4.59291
0.0610611,14.1437,31.2276,7.86902
0.0690539,1.43808,29.2202,2.67412
0.0528697,8.2435,28.9405,0.557454
0.0605267,30.6112,32.2147,9.93016
0.0735868,34.8421,23.4605,3.78976
0.0825464,28.8114,42.205,0.211907
0.0505242,13.6997,13.9012,4.53297
0.0874804,46.6281,11.2966,1.71106
0.0724358,48.1456,18.6762,1.3458
0.134485,28.6211,5.41898,3.2012
0.0539295,43.8363,10.2481,3.08504
0.108073,16.7324,26.0794,0.580427
0.07062,48.8719,47.2918,5.13312
0.0664841,45.176,29.986,3.7401
0.0803782,11.9308,46.1073,0.522456
0.0637951,20.3279,7.78949,9.89671
0.0862156,41.7511,12.9882,6.02302
